MONTH,DAY,HOUR_ENDING,SETTLEMENT_POINT,PRICE
2,21,5,LZ_WEST,25.382499999999997
2,21,6,HB_BUSAVG,18.49
2,21,6,HB_HOUSTON,20.235
2,21,6,HB_HUBAVG,17.9625
2,21,6,HB_NORTH,19.135
2,21,6,HB_PAN,7.9433333333333325
2,21,6,HB_SOUTH,18.005
2,21,6,HB_WEST,14.46
2,21,6,LZ_AEN,20.1925
2,21,6,LZ_CPS,19.735
2,21,6,LZ_HOUSTON,20.247500000000002
2,21,6,LZ_LCRA,19.425
2,21,6,LZ_NORTH,19.67
2,21,6,LZ_RAYBN,19.545
2,21,6,LZ_SOUTH,16.7275
2,21,6,LZ_WEST,33.245
2,21,7,HB_BUSAVG,39.835
2,21,7,HB_HOUSTON,41.6725
2,21,7,HB_HUBAVG,39.37
2,21,7,HB_NORTH,40.57000000000001
2,21,7,HB_PAN,31.52
2,21,7,HB_SOUTH,38.635
2,21,7,HB_WEST,36.605000000000004
2,21,7,LZ_AEN,41.6525
2,21,7,LZ_CPS,41.815
2,21,7,LZ_HOUSTON,41.79
2,21,7,LZ_LCRA,40.7975
2,21,7,LZ_NORTH,41.21
2,21,7,LZ_RAYBN,41.035
2,21,7,LZ_SOUTH,37.3825
2,21,7,LZ_WEST,63.932500000000005
2,21,8,HB_BUSAVG,30.375
2,21,8,HB_HOUSTON,32.1475
2,21,8,HB_HUBAVG,30.12
2,21,8,HB_NORTH,30.8225
2,21,8,HB_PAN,20.46
2,21,8,HB_SOUTH,29.375
2,21,8,HB_WEST,28.125
2,21,8,LZ_AEN,32.2125
2,21,8,LZ_CPS,32.8275
2,21,8,LZ_HOUSTON,32.35
2,21,8,LZ_LCRA,31.095
2,21,8,LZ_NORTH,31.4225
2,21,8,LZ_RAYBN,31.2025
2,21,8,LZ_SOUTH,28.41
2,21,8,LZ_WEST,56.504999999999995
2,21,9,HB_BUSAVG,27.5075
2,21,9,HB_HOUSTON,28.560000000000002
2,21,9,HB_HUBAVG,27.7275
2,21,9,HB_NORTH,27.7325
2,21,9,HB_PAN,21.086666666666666
2,21,9,HB_SOUTH,25.0375
2,21,9,HB_WEST,29.557499999999997
2,21,9,LZ_AEN,27.875
2,21,9,LZ_CPS,28.802500000000002
2,21,9,LZ_HOUSTON,28.7575
2,21,9,LZ_LCRA,27.3875
2,21,9,LZ_NORTH,28.4225
2,21,9,LZ_RAYBN,28.0175
2,21,9,LZ_SOUTH,24.0225
2,21,9,LZ_WEST,69.0875
2,21,10,HB_BUSAVG,25.8675
2,21,10,HB_HOUSTON,27.1725
2,21,10,HB_HUBAVG,25.962500000000002
2,21,10,HB_NORTH,26.2025
2,21,10,HB_PAN,18.38
2,21,10,HB_SOUTH,23.580000000000002
2,21,10,HB_WEST,26.8725
2,21,10,LZ_AEN,26.2775
2,21,10,LZ_CPS,26.78
2,21,10,LZ_HOUSTON,27.355
2,21,10,LZ_LCRA,25.91
2,21,10,LZ_NORTH,26.6925
2,21,10,LZ_RAYBN,26.4175
2,21,10,LZ_SOUTH,22.875
2,21,10,LZ_WEST,56.705000000000005
2,21,11,HB_BUSAVG,22.7125
2,21,11,HB_HOUSTON,24.585
2,21,11,HB_HUBAVG,22.73
2,21,11,HB_NORTH,23.12
2,21,11,HB_PAN,13.733333333333334
2,21,11,HB_SOUTH,20.5225
2,21,11,HB_WEST,22.6675
2,21,11,LZ_AEN,23.085
2,21,11,LZ_CPS,23.0475
2,21,11,LZ_HOUSTON,24.845
2,21,11,LZ_LCRA,22.487499999999997
2,21,11,LZ_NORTH,23.330000000000002
2,21,11,LZ_RAYBN,23.3075
2,21,11,LZ_SOUTH,19.6925
2,21,11,LZ_WEST,43.43
2,21,12,HB_BUSAVG,20.7275
2,21,12,HB_HOUSTON,23.12
2,21,12,HB_HUBAVG,20.5375
2,21,12,HB_NORTH,21.2825
2,21,12,HB_PAN,10.356666666666667
2,21,12,HB_SOUTH,18.89
2,21,12,HB_WEST,18.84
2,21,12,LZ_AEN,21.375
2,21,12,LZ_CPS,20.9825
2,21,12,LZ_HOUSTON,23.4525
2,21,12,LZ_LCRA,20.9325
2,21,12,LZ_NORTH,21.575
2,21,12,LZ_RAYBN,21.47
2,21,12,LZ_SOUTH,18.044999999999998
2,21,12,LZ_WEST,33.875
2,21,13,HB_BUSAVG,20.025
2,21,13,HB_HOUSTON,23.1675
2,21,13,HB_HUBAVG,19.7
2,21,13,HB_NORTH,20.895
2,21,13,HB_PAN,8.13
2,21,13,HB_SOUTH,17.485
2,21,13,HB_WEST,17.2575
2,21,13,LZ_AEN,21.1625
2,21,13,LZ_CPS,19.3575
2,21,13,LZ_HOUSTON,23.442500000000003
2,21,13,LZ_LCRA,19.935
2,21,13,LZ_NORTH,20.9775
2,21,13,LZ_RAYBN,21.1525
2,21,13,LZ_SOUTH,16.75
2,21,13,LZ_WEST,30.7475
2,21,14,HB_BUSAVG,18.23
2,21,14,HB_HOUSTON,21.775
2,21,14,HB_HUBAVG,17.8375
2,21,14,HB_NORTH,19.0975
2,21,14,HB_PAN,6.653333333333333
2,21,14,HB_SOUTH,15.9725
2,21,14,HB_WEST,14.495000000000001
2,21,14,LZ_AEN,19.165
2,21,14,LZ_CPS,17.442500000000003
2,21,14,LZ_HOUSTON,22.162499999999998
2,21,14,LZ_LCRA,18.2975
2,21,14,LZ_NORTH,19.15
2,21,14,LZ_RAYBN,19.439999999999998
2,21,14,LZ_SOUTH,15.4775
2,21,14,LZ_WEST,27.1825
2,21,15,HB_BUSAVG,17.4
2,21,15,HB_HOUSTON,20.9775
2,21,15,HB_HUBAVG,17.064999999999998
2,21,15,HB_NORTH,18.055
2,21,15,HB_PAN,7.3999999999999995
2,21,15,HB_SOUTH,15.6775
2,21,15,HB_WEST,13.547500000000001
2,21,15,LZ_AEN,18.080000000000002
2,21,15,LZ_CPS,17.2825
2,21,15,LZ_HOUSTON,21.335
2,21,15,LZ_LCRA,17.63
2,21,15,LZ_NORTH,18.0775
2,21,15,LZ_RAYBN,18.495
2,21,15,LZ_SOUTH,15.46
2,21,15,LZ_WEST,25.165
2,21,16,HB_BUSAVG,17.3475
2,21,16,HB_HOUSTON,20.8375
2,21,16,HB_HUBAVG,17.1075
2,21,16,HB_NORTH,17.875
2,21,16,HB_PAN,8.76
2,21,16,HB_SOUTH,15.77
2,21,16,HB_WEST,13.932500000000001
2,21,16,LZ_AEN,17.83
2,21,16,LZ_CPS,17.48
2,21,16,LZ_HOUSTON,21.29
2,21,16,LZ_LCRA,17.855
2,21,16,LZ_NORTH,17.9225
2,21,16,LZ_RAYBN,18.235
2,21,16,LZ_SOUTH,15.682500000000001
2,21,16,LZ_WEST,27.3375
2,21,17,HB_BUSAVG,18.012500000000003
2,21,17,HB_HOUSTON,20.955000000000002
2,21,17,HB_HUBAVG,17.785
2,21,17,HB_NORTH,18.615000000000002
2,21,17,HB_PAN,10.383333333333335
2,21,17,HB_SOUTH,16.1875
2,21,17,HB_WEST,15.355
2,21,17,LZ_AEN,19.095
2,21,17,LZ_CPS,17.5975
2,21,17,LZ_HOUSTON,21.2325
2,21,17,LZ_LCRA,18.6325
2,21,17,LZ_NORTH,18.685000000000002
2,21,17,LZ_RAYBN,18.905
2,21,17,LZ_SOUTH,16.02
2,21,17,LZ_WEST,30.9775
2,21,18,HB_BUSAVG,22.675
2,21,18,HB_HOUSTON,24.99
2,21,18,HB_HUBAVG,22.39
2,21,18,HB_NORTH,23.494999999999997
2,21,18,HB_PAN,16.073333333333334
2,21,18,HB_SOUTH,20.314999999999998
2,21,18,HB_WEST,20.755000000000003
2,21,18,LZ_AEN,22.74
2,21,18,LZ_CPS,22.432499999999997
2,21,18,LZ_HOUSTON,25.142500000000002
2,21,18,LZ_LCRA,22.580000000000002
2,21,18,LZ_NORTH,23.6575
2,21,18,LZ_RAYBN,23.6
2,21,18,LZ_SOUTH,20.155
2,21,18,LZ_WEST,42.6125
2,21,19,HB_BUSAVG,31.927500000000002
2,21,19,HB_HOUSTON,34.7
2,21,19,HB_HUBAVG,31.580000000000002
2,21,19,HB_NORTH,32.8575
2,21,19,HB_PAN,30.319999999999997
2,21,19,HB_SOUTH,29.26
2,21,19,HB_WEST,29.505
2,21,19,LZ_AEN,31.9775
2,21,19,LZ_CPS,31.8075
2,21,19,LZ_HOUSTON,34.8575
2,21,19,LZ_LCRA,32.075
2,21,19,LZ_NORTH,33.0025
2,21,19,LZ_RAYBN,33.1325
2,21,19,LZ_SOUTH,29.2025
2,21,19,LZ_WEST,64.8875
2,21,20,HB_BUSAVG,28.1025
2,21,20,HB_HOUSTON,30.85
2,21,20,HB_HUBAVG,28.127499999999998
2,21,20,HB_NORTH,28.475
2,21,20,HB_PAN,26.25333333333333
2,21,20,HB_SOUTH,25.9575
2,21,20,HB_WEST,27.2225
2,21,20,LZ_AEN,28.6125
2,21,20,LZ_CPS,28.715
2,21,20,LZ_HOUSTON,31.02
2,21,20,LZ_LCRA,28.895
2,21,20,LZ_NORTH,28.665
2,21,20,LZ_RAYBN,30.545
2,21,20,LZ_SOUTH,25.9575
2,21,20,LZ_WEST,52.7625
2,21,21,HB_BUSAVG,23.380000000000003
2,21,21,HB_HOUSTON,25.7425
2,21,21,HB_HUBAVG,23.435
2,21,21,HB_NORTH,23.58
2,21,21,HB_PAN,20.726666666666667
2,21,21,HB_SOUTH,21.855
2,21,21,HB_WEST,22.555
2,21,21,LZ_AEN,24.095
2,21,21,LZ_CPS,24.165
2,21,21,LZ_HOUSTON,25.89
2,21,21,LZ_LCRA,24.255000000000003
2,21,21,LZ_NORTH,23.7625
2,21,21,LZ_RAYBN,23.5875
2,21,21,LZ_SOUTH,21.6275
2,21,21,LZ_WEST,43.489999999999995
2,21,22,HB_BUSAVG,21.2675
2,21,22,HB_HOUSTON,23.4175
2,21,22,HB_HUBAVG,21.245
2,21,22,HB_NORTH,21.48
2,21,22,HB_PAN,17.91333333333333
2,21,22,HB_SOUTH,20.1
2,21,22,HB_WEST,19.975
2,21,22,LZ_AEN,22.0475
2,21,22,LZ_CPS,21.98
2,21,22,LZ_HOUSTON,23.560000000000002
2,21,22,LZ_LCRA,22.305
2,21,22,LZ_NORTH,21.6225
2,21,22,LZ_RAYBN,21.5475
2,21,22,LZ_SOUTH,20.0225
2,21,22,LZ_WEST,33.72
2,21,23,HB_BUSAVG,19.415
2,21,23,HB_HOUSTON,21.66
2,21,23,HB_HUBAVG,19.21
2,21,23,HB_NORTH,19.7675
2,21,23,HB_PAN,14.496666666666668
2,21,23,HB_SOUTH,18.49
2,21,23,HB_WEST,16.9225
2,21,23,LZ_AEN,20.0775
2,21,23,LZ_CPS,19.572499999999998
2,21,23,LZ_HOUSTON,21.7775
2,21,23,LZ_LCRA,20.14
2,21,23,LZ_NORTH,19.8125
2,21,23,LZ_RAYBN,19.8825
2,21,23,LZ_SOUTH,18.16
2,21,23,LZ_WEST,25.7825
2,21,24,HB_BUSAVG,16.6925
2,21,24,HB_HOUSTON,18.835
2,21,24,HB_HUBAVG,16.5
2,21,24,HB_NORTH,17.002499999999998
2,21,24,HB_PAN,11.996666666666664
2,21,24,HB_SOUTH,15.91
2,21,24,HB_WEST,14.255
2,21,24,LZ_AEN,17.4875
2,21,24,LZ_CPS,16.9475
2,21,24,LZ_HOUSTON,18.88
2,21,24,LZ_LCRA,17.4875
2,21,24,LZ_NORTH,17.0475
2,21,24,LZ_RAYBN,17.14
2,21,24,LZ_SOUTH,15.48
2,21,24,LZ_WEST,24.0225
2,22,1,HB_BUSAVG,14.7475
2,22,1,HB_HOUSTON,16.895
2,22,1,HB_HUBAVG,14.7225
2,22,1,HB_NORTH,15.025
2,22,1,HB_PAN,9.883333333333335
2,22,1,HB_SOUTH,13.3
2,22,1,HB_WEST,13.675
2,22,1,LZ_AEN,15.024999999999999
2,22,1,LZ_CPS,14.395
2,22,1,LZ_HOUSTON,16.9325
2,22,1,LZ_LCRA,15.092500000000001
2,22,1,LZ_NORTH,15.06
2,22,1,LZ_RAYBN,15.262500000000001
2,22,1,LZ_SOUTH,12.4675
2,22,1,LZ_WEST,21.385
2,22,2,HB_BUSAVG,13.965
2,22,2,HB_HOUSTON,15.9175
2,22,2,HB_HUBAVG,13.93
2,22,2,HB_NORTH,14.302500000000002
2,22,2,HB_PAN,9.283333333333333
2,22,2,HB_SOUTH,12.355
2,22,2,HB_WEST,13.155
2,22,2,LZ_AEN,14.1425
2,22,2,LZ_CPS,13.545
2,22,2,LZ_HOUSTON,15.947500000000002
2,22,2,LZ_LCRA,14.1925
2,22,2,LZ_NORTH,14.315
2,22,2,LZ_RAYBN,14.535
2,22,2,LZ_SOUTH,11.335
2,22,2,LZ_WEST,19.245
2,22,3,HB_BUSAVG,13.985
2,22,3,HB_HOUSTON,15.885
2,22,3,HB_HUBAVG,13.9475
2,22,3,HB_NORTH,14.36
2,22,3,HB_PAN,9.216666666666667
2,22,3,HB_SOUTH,12.2575
2,22,3,HB_WEST,13.29
2,22,3,LZ_AEN,14.127500000000001
2,22,3,LZ_CPS,13.567499999999999
2,22,3,LZ_HOUSTON,15.907499999999999
2,22,3,LZ_LCRA,14.0975
2,22,3,LZ_NORTH,14.37
2,22,3,LZ_RAYBN,14.5875
2,22,3,LZ_SOUTH,11.002500000000001
2,22,3,LZ_WEST,18.84
2,22,4,HB_BUSAVG,14.1275
2,22,4,HB_HOUSTON,15.99
2,22,4,HB_HUBAVG,14.057500000000001
2,22,4,HB_NORTH,14.5525
2,22,4,HB_PAN,9.773333333333335
2,22,4,HB_SOUTH,12.3325
2,22,4,HB_WEST,13.3525
2,22,4,LZ_AEN,14.1725
2,22,4,LZ_CPS,13.5775
2,22,4,LZ_HOUSTON,16.0225
2,22,4,LZ_LCRA,14.112499999999999
2,22,4,LZ_NORTH,14.5575
2,22,4,LZ_RAYBN,14.785
2,22,4,LZ_SOUTH,11.1675
2,22,4,LZ_WEST,18.9175
2,22,5,HB_BUSAVG,14.9175
2,22,5,HB_HOUSTON,16.8475
2,22,5,HB_HUBAVG,14.84
2,22,5,HB_NORTH,15.360000000000001
2,22,5,HB_PAN,10.913333333333334
2,22,5,HB_SOUTH,13.1175
2,22,5,HB_WEST,14.0275
2,22,5,LZ_AEN,14.9225
2,22,5,LZ_CPS,14.2175
2,22,5,LZ_HOUSTON,16.885
2,22,5,LZ_LCRA,14.887500000000001
2,22,5,LZ_NORTH,15.39
2,22,5,LZ_RAYBN,15.585
2,22,5,LZ_SOUTH,12.16
2,22,5,LZ_WEST,22.015
2,22,6,HB_BUSAVG,17.97
2,22,6,HB_HOUSTON,19.7625
2,22,6,HB_HUBAVG,17.91
2,22,6,HB_NORTH,18.4225
2,22,6,HB_PAN,14.613333333333332
2,22,6,HB_SOUTH,16.04
2,22,6,HB_WEST,17.4225
2,22,6,LZ_AEN,17.8075
2,22,6,LZ_CPS,17.23
2,22,6,LZ_HOUSTON,19.7925
2,22,6,LZ_LCRA,17.94
2,22,6,LZ_NORTH,18.455000000000002
2,22,6,LZ_RAYBN,18.6325
2,22,6,LZ_SOUTH,15.33
2,22,6,LZ_WEST,27.802500000000002
2,22,7,HB_BUSAVG,34.165
2,22,7,HB_HOUSTON,36.075
2,22,7,HB_HUBAVG,34.1625
2,22,7,HB_NORTH,34.4075
2,22,7,HB_PAN,28.796666666666667
2,22,7,HB_SOUTH,32.7075
2,22,7,HB_WEST,33.465
2,22,7,LZ_AEN,35.7225
2,22,7,LZ_CPS,35.64
2,22,7,LZ_HOUSTON,36.1475
2,22,7,LZ_LCRA,35.7675
2,22,7,LZ_NORTH,34.585
2,22,7,LZ_RAYBN,34.785000000000004
2,22,7,LZ_SOUTH,32.13
2,22,7,LZ_WEST,49.24
2,22,8,HB_BUSAVG,33.415
2,22,8,HB_HOUSTON,35.4075
2,22,8,HB_HUBAVG,33.480000000000004
2,22,8,HB_NORTH,33.6375
2,22,8,HB_PAN,31.05
2,22,8,HB_SOUTH,31.725
2,22,8,HB_WEST,33.1525
2,22,8,LZ_AEN,34.457499999999996
2,22,8,LZ_CPS,34.9
2,22,8,LZ_HOUSTON,35.515
2,22,8,LZ_LCRA,35.2425
2,22,8,LZ_NORTH,33.870000000000005
2,22,8,LZ_RAYBN,34.067499999999995
2,22,8,LZ_SOUTH,31.455
2,22,8,LZ_WEST,49.019999999999996
2,22,9,HB_BUSAVG,33.2825
2,22,9,HB_HOUSTON,34.7625
2,22,9,HB_HUBAVG,33.5275
2,22,9,HB_NORTH,33.4325
2,22,9,HB_PAN,33.5
2,22,9,HB_SOUTH,31.265
2,22,9,HB_WEST,34.6275
2,22,9,LZ_AEN,33.2025
2,22,9,LZ_CPS,33.595
2,22,9,LZ_HOUSTON,34.945
2,22,9,LZ_LCRA,33.6175
2,22,9,LZ_NORTH,33.595
2,22,9,LZ_RAYBN,33.449999999999996
2,22,9,LZ_SOUTH,31.564999999999998
2,22,9,LZ_WEST,55.5725
2,22,10,HB_BUSAVG,28.2675
2,22,10,HB_HOUSTON,29.675
2,22,10,HB_HUBAVG,28.4625
2,22,10,HB_NORTH,28.3525
2,22,10,HB_PAN,26.876666666666665
2,22,10,HB_SOUTH,26.7875
2,22,10,HB_WEST,29.035
2,22,10,LZ_AEN,28.0675
2,22,10,LZ_CPS,28.759999999999998
2,22,10,LZ_HOUSTON,29.88
2,22,10,LZ_LCRA,28.535
2,22,10,LZ_NORTH,28.4625
2,22,10,LZ_RAYBN,28.52
2,22,10,LZ_SOUTH,27.78
2,22,10,LZ_WEST,42.215
2,22,11,HB_BUSAVG,26.4025
2,22,11,HB_HOUSTON,27.8125
2,22,11,HB_HUBAVG,26.5525
2,22,11,HB_NORTH,26.4725
2,22,11,HB_PAN,25.266666666666666
2,22,11,HB_SOUTH,25.134999999999998
2,22,11,HB_WEST,26.7925
2,22,11,LZ_AEN,26.2375
2,22,11,LZ_CPS,26.8825
2,22,11,LZ_HOUSTON,28.1375
2,22,11,LZ_LCRA,26.42
2,22,11,LZ_NORTH,26.53
2,22,11,LZ_RAYBN,26.655
2,22,11,LZ_SOUTH,26.1175
2,22,11,LZ_WEST,34.7325
2,22,12,HB_BUSAVG,25.96
2,22,12,HB_HOUSTON,26.8925
2,22,12,HB_HUBAVG,26.04
2,22,12,HB_NORTH,26.04
2,22,12,HB_PAN,25.823333333333334
2,22,12,HB_SOUTH,25.09
2,22,12,HB_WEST,26.14
2,22,12,LZ_AEN,26.075000000000003
2,22,12,LZ_CPS,26.6475
2,22,12,LZ_HOUSTON,27.1675
2,22,12,LZ_LCRA,26.405
2,22,12,LZ_NORTH,26.045
2,22,12,LZ_RAYBN,26.11
2,22,12,LZ_SOUTH,26.4375
2,22,12,LZ_WEST,31.747500000000002
2,22,13,HB_BUSAVG,24.8075
2,22,13,HB_HOUSTON,25.6875
2,22,13,HB_HUBAVG,24.87
2,22,13,HB_NORTH,24.92
2,22,13,HB_PAN,25.426666666666666
2,22,13,HB_SOUTH,23.884999999999998
2,22,13,HB_WEST,24.98
2,22,13,LZ_AEN,24.982499999999998
2,22,13,LZ_CPS,25.445
2,22,13,LZ_HOUSTON,25.9525
2,22,13,LZ_LCRA,25.125
2,22,13,LZ_NORTH,24.9175
2,22,13,LZ_RAYBN,24.9725
2,22,13,LZ_SOUTH,25.1825
2,22,13,LZ_WEST,29.8525
2,22,14,HB_BUSAVG,24.765
2,22,14,HB_HOUSTON,25.7425
2,22,14,HB_HUBAVG,24.84
2,22,14,HB_NORTH,24.8825
2,22,14,HB_PAN,25.48
2,22,14,HB_SOUTH,23.740000000000002
2,22,14,HB_WEST,24.9975
2,22,14,LZ_AEN,24.872500000000002
2,22,14,LZ_CPS,25.2175
2,22,14,LZ_HOUSTON,26.07
2,22,14,LZ_LCRA,24.9525
2,22,14,LZ_NORTH,24.8775
2,22,14,LZ_RAYBN,24.9075
2,22,14,LZ_SOUTH,25.115
2,22,14,LZ_WEST,30.2825
2,22,15,HB_BUSAVG,24.11
2,22,15,HB_HOUSTON,25.0375
2,22,15,HB_HUBAVG,24.1875
2,22,15,HB_NORTH,24.2425
2,22,15,HB_PAN,25.113333333333333
2,22,15,HB_SOUTH,23.0175
2,22,15,HB_WEST,24.447499999999998
2,22,15,LZ_AEN,24.2125
2,22,15,LZ_CPS,24.34
2,22,15,LZ_HOUSTON,25.330000000000002
2,22,15,LZ_LCRA,24.262500000000003
2,22,15,LZ_NORTH,24.235
2,22,15,LZ_RAYBN,24.27
2,22,15,LZ_SOUTH,24.3025
2,22,15,LZ_WEST,29.705000000000002
2,22,16,HB_BUSAVG,23.04
2,22,16,HB_HOUSTON,23.8875
2,22,16,HB_HUBAVG,23.165
2,22,16,HB_NORTH,23.119999999999997
2,22,16,HB_PAN,23.996666666666666
2,22,16,HB_SOUTH,21.9325
2,22,16,HB_WEST,23.72
2,22,16,LZ_AEN,23.0425
2,22,16,LZ_CPS,23.22
2,22,16,LZ_HOUSTON,24.16
2,22,16,LZ_LCRA,23.1125
2,22,16,LZ_NORTH,23.115000000000002
2,22,16,LZ_RAYBN,23.127499999999998
2,22,16,LZ_SOUTH,23.0825
2,22,16,LZ_WEST,31.715
2,22,17,HB_BUSAVG,23.134999999999998
2,22,17,HB_HOUSTON,23.735
2,22,17,HB_HUBAVG,23.2925
2,22,17,HB_NORTH,23.2625
2,22,17,HB_PAN,24.51
2,22,17,HB_SOUTH,21.7275
2,22,17,HB_WEST,24.447499999999998
2,22,17,LZ_AEN,22.985
2,22,17,LZ_CPS,22.9775
2,22,17,LZ_HOUSTON,23.975
2,22,17,LZ_LCRA,23.0175
2,22,17,LZ_NORTH,23.267500000000002
2,22,17,LZ_RAYBN,23.2675
2,22,17,LZ_SOUTH,22.915
2,22,17,LZ_WEST,35.92
2,22,18,HB_BUSAVG,28.650000000000002
2,22,18,HB_HOUSTON,29.345
2,22,18,HB_HUBAVG,28.805
2,22,18,HB_NORTH,28.96
2,22,18,HB_PAN,31.753333333333334
2,22,18,HB_SOUTH,26.545
2,22,18,HB_WEST,30.369999999999997
2,22,18,LZ_AEN,28.5975
2,22,18,LZ_CPS,28.2075
2,22,18,LZ_HOUSTON,29.865000000000002
2,22,18,LZ_LCRA,28.6325
2,22,18,LZ_NORTH,28.9625
2,22,18,LZ_RAYBN,28.9675
2,22,18,LZ_SOUTH,28.045
2,22,18,LZ_WEST,49.635
2,22,19,HB_BUSAVG,32.6825
2,22,19,HB_HOUSTON,33.605000000000004
2,22,19,HB_HUBAVG,32.805
2,22,19,HB_NORTH,33.0475
2,22,19,HB_PAN,36.11666666666667
2,22,19,HB_SOUTH,30.439999999999998
2,22,19,HB_WEST,34.1225
2,22,19,LZ_AEN,32.75
2,22,19,LZ_CPS,32.695
2,22,19,LZ_HOUSTON,34.085
2,22,19,LZ_LCRA,32.847500000000004
2,22,19,LZ_NORTH,33.06
2,22,19,LZ_RAYBN,33.042500000000004
2,22,19,LZ_SOUTH,31.1475
2,22,19,LZ_WEST,55.015
2,22,20,HB_BUSAVG,26.3425
2,22,20,HB_HOUSTON,27.465
2,22,20,HB_HUBAVG,26.395000000000003
2,22,20,HB_NORTH,26.54
2,22,20,HB_PAN,27.183333333333334
2,22,20,HB_SOUTH,25.055
2,22,20,HB_WEST,26.515
2,22,20,LZ_AEN,26.5275
2,22,20,LZ_CPS,26.44
2,22,20,LZ_HOUSTON,27.73
2,22,20,LZ_LCRA,26.575
2,22,20,LZ_NORTH,26.545
2,22,20,LZ_RAYBN,26.5975
2,22,20,LZ_SOUTH,25.08
2,22,20,LZ_WEST,35.345
2,22,21,HB_BUSAVG,23.3375
2,22,21,HB_HOUSTON,25.0575
2,22,21,HB_HUBAVG,23.3475
2,22,21,HB_NORTH,23.61
2,22,21,HB_PAN,22.98
2,22,21,HB_SOUTH,21.795
2,22,21,HB_WEST,22.915
2,22,21,LZ_AEN,23.4575
2,22,21,LZ_CPS,23.0825
2,22,21,LZ_HOUSTON,25.2575
2,22,21,LZ_LCRA,23.4125
2,22,21,LZ_NORTH,23.6125
2,22,21,LZ_RAYBN,23.78
2,22,21,LZ_SOUTH,21.23
2,22,21,LZ_WEST,29.7975
2,22,22,HB_BUSAVG,21.175
2,22,22,HB_HOUSTON,23.285
2,22,22,HB_HUBAVG,21.09
2,22,22,HB_NORTH,21.5375
2,22,22,HB_PAN,20.16333333333333
2,22,22,HB_SOUTH,19.634999999999998
2,22,22,HB_WEST,19.9
2,22,22,LZ_AEN,21.345
2,22,22,LZ_CPS,20.89
2,22,22,LZ_HOUSTON,23.5175
2,22,22,LZ_LCRA,21.345
2,22,22,LZ_NORTH,21.5775
2,22,22,LZ_RAYBN,21.75
2,22,22,LZ_SOUTH,19.2175
2,22,22,LZ_WEST,25.09
2,22,23,HB_BUSAVG,16.3875
2,22,23,HB_HOUSTON,18.7775
2,22,23,HB_HUBAVG,16.165
2,22,23,HB_NORTH,16.825
2,22,23,HB_PAN,13.9
2,22,23,HB_SOUTH,15.105
2,22,23,HB_WEST,13.945
2,22,23,LZ_AEN,16.5775
2,22,23,LZ_CPS,16.035
2,22,23,LZ_HOUSTON,19.1075
2,22,23,LZ_LCRA,16.5975
2,22,23,LZ_NORTH,16.8925
2,22,23,LZ_RAYBN,17.2475
2,22,23,LZ_SOUTH,14.7925
2,22,23,LZ_WEST,18.67
2,22,24,HB_BUSAVG,11.870000000000001
2,22,24,HB_HOUSTON,14.1975
2,22,24,HB_HUBAVG,11.55
2,22,24,HB_NORTH,12.3525
2,22,24,HB_PAN,7.609999999999999
2,22,24,HB_SOUTH,10.915
2,22,24,HB_WEST,8.7325
2,22,24,LZ_AEN,12.225
2,22,24,LZ_CPS,11.785
2,22,24,LZ_HOUSTON,14.4875
2,22,24,LZ_LCRA,12.2425
2,22,24,LZ_NORTH,12.375
2,22,24,LZ_RAYBN,12.86
2,22,24,LZ_SOUTH,10.7275
2,22,24,LZ_WEST,12.8425
2,23,1,HB_BUSAVG,12.67
2,23,1,HB_HOUSTON,14.81
2,23,1,HB_HUBAVG,12.2775
2,23,1,HB_NORTH,13.38
2,23,1,HB_PAN,10.073333333333332
2,23,1,HB_SOUTH,11.125
2,23,1,HB_WEST,9.7875
2,23,1,LZ_AEN,12.4025
2,23,1,LZ_CPS,11.77
2,23,1,LZ_HOUSTON,14.887500000000001
2,23,1,LZ_LCRA,12.3025
2,23,1,LZ_NORTH,13.3675
2,23,1,LZ_RAYBN,14.379999999999999
2,23,1,LZ_SOUTH,10.602500000000001
2,23,1,LZ_WEST,14.9975
2,23,2,HB_BUSAVG,10.895
2,23,2,HB_HOUSTON,12.8275
2,23,2,HB_HUBAVG,10.622499999999999
2,23,2,HB_NORTH,11.5
2,23,2,HB_PAN,10.016666666666666
2,23,2,HB_SOUTH,9.29
2,23,2,HB_WEST,8.8825
2,23,2,LZ_AEN,10.6075
2,23,2,LZ_CPS,10.1125
2,23,2,LZ_HOUSTON,12.9575
2,23,2,LZ_LCRA,10.552499999999998
2,23,2,LZ_NORTH,11.4575
2,23,2,LZ_RAYBN,12.42
2,23,2,LZ_SOUTH,8.6425
2,23,2,LZ_WEST,13.5175
2,23,3,HB_BUSAVG,11.4975
2,23,3,HB_HOUSTON,13.235
2,23,3,HB_HUBAVG,11.2575
2,23,3,HB_NORTH,12.045
2,23,3,HB_PAN,11.043333333333331
2,23,3,HB_SOUTH,10.045
2,23,3,HB_WEST,9.685
2,23,3,LZ_AEN,11.2875
2,23,3,LZ_CPS,10.9525
2,23,3,LZ_HOUSTON,13.3675
2,23,3,LZ_LCRA,11.2725
2,23,3,LZ_NORTH,11.965
2,23,3,LZ_RAYBN,12.9525
2,23,3,LZ_SOUTH,9.39
2,23,3,LZ_WEST,14.15
2,23,4,HB_BUSAVG,14.435
2,23,4,HB_HOUSTON,15.97
2,23,4,HB_HUBAVG,14.235
